epoch,train_loss,val_loss
570,0.8341529289881389,7.611416816711426
571,0.6634924570719402,7.436132907867432
572,0.5653664390246074,5.07778263092041
573,0.6339922984441121,5.072762966156006
574,0.5696919361750284,4.976824760437012
575,0.7459652503331502,4.784475803375244
576,0.8581449627876282,4.989443302154541
577,0.6418816884358723,4.96152400970459
578,0.5723574082056682,4.864921569824219
579,0.6096921960512797,4.861650466918945
580,0.6661518454551697,4.888706207275391
581,0.6926220377286275,4.911055088043213
582,0.5482614636421204,4.895315170288086
583,0.6122931043306986,4.903310775756836
584,0.7211716731389364,4.945070743560791
585,0.7814929286638895,3.133901834487915
586,0.6154290835062662,5.379375457763672
587,0.7731249252955119,12.13617992401123
588,1.1141770680745442,30.624492645263672
589,0.9811710834503173,26.44021224975586
590,0.882882022857666,7.526556015014648
591,1.0616297324498494,5.140997886657715
592,1.0293851017951965,6.951409339904785
593,0.9121944824854533,4.895051956176758
594,0.7500198523203532,5.459961891174316
595,0.7396805961926778,4.824929714202881
596,0.6974059502283733,6.041837692260742
597,0.7585563262303671,10.56960678100586
598,0.6536955634752909,11.407524108886719
599,0.6320189356803894,8.321763038635254
600,0.711744467417399,7.657713413238525
601,0.5732014060020447,8.432806968688965
602,0.561670434474945,8.119322776794434
603,0.5614712913831075,6.91360330581665
604,0.6899480899175008,5.399050235748291
605,0.5779280106226603,4.78842306137085
606,0.6361640731493632,4.752837657928467
607,0.6047255396842957,4.815117835998535
608,0.5817017436027527,5.025296688079834
609,0.5265797019004822,6.083388328552246
610,0.6786065618197124,8.510750770568848
611,0.5527896563212077,5.754446983337402
612,0.5932741363843282,5.083670616149902
613,0.49587627649307253,5.144310474395752
614,0.5699171304702759,4.975066661834717
615,0.5629239161809285,5.212658882141113
616,0.5359270056088765,6.430385589599609
617,0.6621705373128255,8.26378059387207
618,0.6074590841929118,8.044118881225586
619,0.49190722703933715,7.8146796226501465
620,0.5606128374735514,8.545677185058594
621,0.5132068514823913,11.549052238464355
622,0.7379313389460246,17.597627639770508
623,0.6997308413187663,34.999916076660156
624,1.0320677518844605,47.73041915893555
625,1.0996836026509602,43.45408248901367
626,0.7797145525614421,26.225833892822266
627,0.8147867282231649,20.73784828186035
628,0.7847623904546102,34.99798583984375
629,0.6614205082257588,32.9725456237793
630,0.6377175728480021,34.657291412353516
631,0.9031319379806518,64.47591400146484
632,0.6740969538688659,49.19636535644531
633,0.7079519391059875,52.402015686035156
634,0.5690550605456034,29.24848175048828
635,0.550654923915863,21.951311111450195
636,0.51880784034729,16.72686004638672
637,0.4801554799079895,17.458606719970703
638,0.4227341969807943,17.385438919067383
639,0.3853176991144816,16.85717010498047
640,0.45675435463587444,20.235618591308594
641,0.3995582381884257,17.355445861816406
642,0.41903111934661863,18.038040161132812
643,0.39083826541900635,20.22597885131836
644,0.48678718010584515,13.127866744995117
645,0.5305332183837891,13.191389083862305
646,0.41860377391179404,10.387155532836914
647,0.5616828521092733,9.10743522644043
648,0.55608096520106,8.904842376708984
649,0.4129123091697693,7.390086650848389
650,0.37562016646067303,7.505417346954346
651,0.45081331332524616,9.702016830444336
652,0.7588790456453959,9.079476356506348
653,0.3867376526196798,8.891777038574219
